Date,AQI,PM2.5,RH,Temperature,WindSpeed
2004-02-16,38.0,6.825,44.567708375,3.38706127693461,4.95897780365673
2004-02-17,57.75,12.65,67.0833335,5.75365579056214,5.51440357086205
2004-02-18,59.4838709677419,13.6483870967742,56.229166625,6.92425694585448,3.50820175610433
2004-02-19,80.2,24.82,61.973958125,7.83118250140528,6.35571091555383
2004-02-20,86.25,27.925,74.906249875,7.38081404815439,4.96668692341292
2004-02-21,62.6857142857143,15.3714285714286,77.276041625,6.46910476337448,6.70975114692166
2004-02-22,28.5,5.075,58.1041665,6.71986864384586,9.5380314397261
2004-02-23,37.75,6.925,57.598958375,6.70252900933707,3.65575873820608
2004-02-24,57.5294117647059,13.0235294117647,77.415719625,6.07482618394024,3.62196192839003
2004-02-25,27.5,4.975,43.1499095,5.32715962308268,5.56646621212311
2004-02-26,33.75,6.05,42.286458375,5.54023474049092,3.27161759509628
2004-02-27,31.5675675675676,5.70540540540541,27.703125125,5.95615723348348,3.12308007769147
2004-02-28,40.6666666666667,7.3,36.656250125,6.64182133483737,3.60017209543025
2004-02-29,56.6666666666667,12.3,39.916666625,7.64319880898665,2.41237798991665
2004-03-01,81.4333333333333,25.4166666666667,48.432291625,8.50135792929293,2.84049826800578
2004-03-02,71.0,19.875,74.765625,8.66103595144725,4.18822036881177
2004-03-03,53.0,10.2,56.531249875,8.71197719798658,4.75281288085422
2004-03-04,90.5675675675676,30.1351351351351,89.59375,9.27946166015261,1.68685633620319
2004-03-05,90.3333333333333,30.4,98.4226191428571,9.64472978840418,4.31227822483384
2004-03-06,63.0,15.6,90.3928571428571,9.59193694444445,7.61193855324387
2004-03-07,44.96875,8.175,61.5833334285714,10.5750495847363,7.3894777699621
2004-03-08,53.6666666666667,11.2333333333333,93.2499998571428,10.5182460571375,4.22789319261963
2004-03-09,60.3333333333333,13.9666666666667,92.3214285714286,10.4661898191648,3.87423311753247
2004-03-10,52.6052631578947,11.0447368421053,78.3392857142857,9.89304827637722,4.97326649378977
2004-03-11,55.0,11.35,53.5297617142857,9.39883937136969,3.52048246313569
2004-03-12,52.0,9.76666666666667,53.547619,8.18784437336326,9.69084994181909
2004-03-13,32.5588235294118,5.84117647058824,45.4166665714286,8.8182457687991,9.60215248947675
2004-03-14,46.0,8.3,55.6249998571429,10.0518038155668,6.28002023319538
2004-03-15,55.3333333333333,11.5666666666667,53.0119048571429,10.8246108380097,7.10958212360647
2004-03-16,46.030303030303,8.8030303030303,80.172619,10.3415495938375,8.23930599088774
